,Atleta,Equipe Janela Análise,Idade,Liga,Posição
11778,R. De Paul,Atlético Madrid,30,SPA1,MEIO-CAMPO
11779,Iñigo Ruiz de Galarreta,Athletic Bilbao,30,SPA1,MEIO-CAMPO
11780,Y. Herrera,Girona,26,SPA1,MEIO-CAMPO
11781,Luis Milla,Getafe,29,SPA1,MEIO-CAMPO
11782,Isco,Real Betis,32,SPA1,MEIO-CAMPO
11783,B. Soumaré,Sevilla,25,SPA1,MEIO-CAMPO
11784,Sergi Darder,Mallorca,30,SPA1,MEIO-CAMPO
11785,Antonio Blanco,Deportivo Alavés,23,SPA1,MEIO-CAMPO
11786,Aimar Oroz,Osasuna,22,SPA1,MEIO-CAMPO
11787,Samú Costa,Mallorca,23,SPA1,MEIO-CAMPO
11788,Sergio Ruiz,Granada,29,SPA1,MEIO-CAMPO
11789,Fran Beltrán,Celta de Vigo,25,SPA1,MEIO-CAMPO
11790,Brais Méndez,Real Sociedad,27,SPA1,MEIO-CAMPO
11791,Marcos Llorente,Atlético Madrid,29,SPA1,MEIO-CAMPO
11792,L. Robertone,Almería,27,SPA1,MEIO-CAMPO
11793,Mikel Merino,Real Sociedad,27,SPA1,MEIO-CAMPO
11794,Javi Muñoz,Las Palmas,29,SPA1,MEIO-CAMPO
11795,Jon Guridi,Deportivo Alavés,29,SPA1,MEIO-CAMPO
11796,Koke,Atlético Madrid,32,SPA1,MEIO-CAMPO
11797,Javi Guerra,Valencia,21,SPA1,MEIO-CAMPO
11798,Dani Parejo,Villarreal,35,SPA1,MEIO-CAMPO
11799,Iván Martín,Girona,25,SPA1,MEIO-CAMPO
11800,Martín Zubimendi,Real Sociedad,25,SPA1,MEIO-CAMPO
11801,Óscar Valentín,Rayo Vallecano,29,SPA1,MEIO-CAMPO
11802,Gerard Gumbau,Granada,29,SPA1,MEIO-CAMPO
11803,F. Valverde,Real Madrid,25,SPA1,MEIO-CAMPO
11804,Guevara,Deportivo Alavés,26,SPA1,MEIO-CAMPO
11805,İ. Gündoğan,Barcelona,33,SPA1,MEIO-CAMPO
11806,Kirian Rodríguez,Las Palmas,28,SPA1,MEIO-CAMPO
11807,Rubén Alcaraz,Cádiz,33,SPA1,MEIO-CAMPO
11808,Aleix García,Girona,26,SPA1,MEIO-CAMPO
11809,Pepelu,Valencia,25,SPA1,MEIO-CAMPO
11810,N. Maksimović,Getafe,29,SPA1,MEIO-CAMPO
11811,J. Varane,Sporting Gijón,22,SPA2,MEIO-CAMPO
11812,Luis Perea,Leganés,26,SPA2,MEIO-CAMPO
11813,Eraso,Amorebieta,34,SPA2,MEIO-CAMPO
11814,C. Grenier,Racing Santander,33,SPA2,MEIO-CAMPO
11815,Pau Navarro,Villarreal B,19,SPA2,MEIO-CAMPO
11816,César de la Hoz,Real Valladolid,32,SPA2,MEIO-CAMPO
11817,Álvaro Martín,FC Andorra,23,SPA2,MEIO-CAMPO
11818,Nacho Martín,Sporting Gijón,22,SPA2,MEIO-CAMPO
11819,Rodrigo Mendoza,Elche,19,SPA2,MEIO-CAMPO
11820,Santi Cazorla,Real Oviedo,39,SPA2,MEIO-CAMPO
11821,Juan Carlos Real,Cartagena,33,SPA2,MEIO-CAMPO
11822,Fran Manzanara,Racing Ferrol,27,SPA2,MEIO-CAMPO
11823,Javi Mier,Huesca,25,SPA2,MEIO-CAMPO
11824,Sergi Samper,FC Andorra,29,SPA2,MEIO-CAMPO
11825,Peru Nolaskoain,Eibar,25,SPA2,MEIO-CAMPO
11826,M. Lachuer,Mirandés,23,SPA2,MEIO-CAMPO
11827,Y. Bodiger,Tenerife,29,SPA2,MEIO-CAMPO
11828,Ángel Algobia,Levante,24,SPA2,MEIO-CAMPO
11829,Mikel Rico,Cartagena,39,SPA2,MEIO-CAMPO
11830,Aitor Gelardo,Villarreal B,21,SPA2,MEIO-CAMPO
11831,Álex López,Racing Ferrol,36,SPA2,MEIO-CAMPO
11832,Roque Mesa,Sporting Gijón,34,SPA2,MEIO-CAMPO
11833,Iker Kortajarena,Huesca,23,SPA2,MEIO-CAMPO
11834,G. Kochorashvili,Levante,24,SPA2,MEIO-CAMPO
11835,Reque,Villarreal B,20,SPA2,MEIO-CAMPO
11836,Javi Lara,Alcorcón,38,SPA2,MEIO-CAMPO
11837,Christian Rivera,Sporting Gijón,26,SPA2,MEIO-CAMPO
11838,R. Edwards,Amorebieta,30,SPA2,MEIO-CAMPO
11839,Pablo Tomeo,Mirandés,24,SPA2,MEIO-CAMPO
11840,Unai Vencedor,Eibar,23,SPA2,MEIO-CAMPO
11841,Jimmy,Real Oviedo,27,SPA2,MEIO-CAMPO
11842,K. Appin,Burgos,26,SPA2,MEIO-CAMPO
11843,J. Chicco,Leganés,26,SPA2,MEIO-CAMPO
11844,Luismi,Real Oviedo,32,SPA2,MEIO-CAMPO
11845,Pol Lozano,Espanyol,24,SPA2,MEIO-CAMPO
11846,John Donald,Elche,23,SPA2,MEIO-CAMPO
11847,Aitor Sanz,Tenerife,39,SPA2,MEIO-CAMPO
11848,Francho Serrano,Real Zaragoza,22,SPA2,MEIO-CAMPO
11849,Javi Pérez,Alcorcón,28,SPA2,MEIO-CAMPO
11850,Alberto del Moral,Villarreal B,23,SPA2,MEIO-CAMPO
11851,Erik Morán,Amorebieta,33,SPA2,MEIO-CAMPO
11852,Miki Muñoz,Burgos,29,SPA2,MEIO-CAMPO
11853,Rubén Bover,FC Andorra,31,SPA2,MEIO-CAMPO
11854,K. Hashimoto,Huesca,30,SPA2,MEIO-CAMPO
11855,Jaume Grau,Real Zaragoza,27,SPA2,MEIO-CAMPO
11856,Pedro Mosquera,Alcorcón,36,SPA2,MEIO-CAMPO
11857,José Gragera,Espanyol,23,SPA2,MEIO-CAMPO
11858,Iván Morante,Racing Santander,23,SPA2,MEIO-CAMPO
11859,K. Bare,Espanyol,26,SPA2,MEIO-CAMPO
11860,Andy Rodríguez,Cartagena,34,SPA2,MEIO-CAMPO
11861,Álex Carbonell,Amorebieta,26,SPA2,MEIO-CAMPO
11862,Tachi,Mirandés,26,SPA2,MEIO-CAMPO
11863,Josep Señé,Racing Ferrol,32,SPA2,MEIO-CAMPO
11864,Álvaro Aguado,Espanyol,28,SPA2,MEIO-CAMPO
11865,Víctor Meseguer,Real Valladolid,24,SPA2,MEIO-CAMPO
11866,Sergio Lozano,Levante,25,SPA2,MEIO-CAMPO
11867,Íñigo Sainz-Maza,Racing Santander,25,SPA2,MEIO-CAMPO
11868,Iker Undabarrena,Leganés,29,SPA2,MEIO-CAMPO
11869,Pablo Martínez,Levante,26,SPA2,MEIO-CAMPO
11870,Jandro Orellana,FC Andorra,23,SPA2,MEIO-CAMPO
11871,T. Alarcón,Cartagena,25,SPA2,MEIO-CAMPO
11872,Luis Muñoz,Cartagena,27,SPA2,MEIO-CAMPO
11873,Y. Eteki,Alcorcón,26,SPA2,MEIO-CAMPO
11874,S. Jurić,Real Valladolid,27,SPA2,MEIO-CAMPO
11875,Jaime Seoane,Real Oviedo,27,SPA2,MEIO-CAMPO
11876,Sergio Álvarez,Eibar,32,SPA2,MEIO-CAMPO
11877,N. Castro,Elche,23,SPA2,MEIO-CAMPO
11878,Marc Aguado,Real Zaragoza,24,SPA2,MEIO-CAMPO
11879,Sergio González,Tenerife,27,SPA2,MEIO-CAMPO
11880,Aleix Febas,Elche,28,SPA2,MEIO-CAMPO
11881,Miguel Atienza,Burgos,25,SPA2,MEIO-CAMPO
11882,Álvaro Sanz,Mirandés,23,SPA2,MEIO-CAMPO
11883,Sergio Molina,FC Andorra,28,SPA2,MEIO-CAMPO
11884,Y. Neyou,Leganés,27,SPA2,MEIO-CAMPO
11885,D. Musto,Cartagena,36,SPA2,MEIO-CAMPO
11886,Nacho Méndez,Sporting Gijón,26,SPA2,MEIO-CAMPO
11887,Aritz Aldasoro,Racing Santander,24,SPA2,MEIO-CAMPO
11888,Roberto López,Tenerife,24,SPA2,MEIO-CAMPO
11889,Iván Gil,FC Andorra,24,SPA2,MEIO-CAMPO
11890,Peque Fernández,Racing Santander,21,SPA2,MEIO-CAMPO
11891,Toni Moya,Real Zaragoza,26,SPA2,MEIO-CAMPO
11892,Mario Soriano,Eibar,22,SPA2,MEIO-CAMPO
11893,David Timor,Eldense,34,SPA2,MEIO-CAMPO
11894,Carlo Adriano,Villarreal B,23,SPA2,MEIO-CAMPO
11895,Alberto Reina,Mirandés,26,SPA2,MEIO-CAMPO
11896,Oriol Rey,Levante,26,SPA2,MEIO-CAMPO
11897,S. Colombatto,Real Oviedo,27,SPA2,MEIO-CAMPO
11898,Óscar Sielva,Huesca,32,SPA2,MEIO-CAMPO
11899,K. Sibo,Amorebieta,25,SPA2,MEIO-CAMPO
11900,Lander Olaetxea,Albacete,31,SPA2,MEIO-CAMPO
11901,Àlex Corredera,Tenerife,28,SPA2,MEIO-CAMPO
11902,Iker Losada,Racing Ferrol,22,SPA2,MEIO-CAMPO
11903,Sergio Ortu,Eldense,25,SPA2,MEIO-CAMPO
11904,Riki Rodríguez,Albacete,26,SPA2,MEIO-CAMPO
11905,Matheus Pereira,Eibar,26,SPA2,MEIO-CAMPO
11906,Monchu,Real Valladolid,24,SPA2,MEIO-CAMPO
11907,Jesús Bernal,Racing Ferrol,27,SPA2,MEIO-CAMPO
11908,P. Åslund,Västerås SK,21,SWE,MEIO-CAMPO
11909,L. Sadiku,Kasımpaşa,32,SWE,MEIO-CAMPO
11910,L. Le Roux,Volendam,24,SWE,MEIO-CAMPO
11911,A. Ali,AIK,22,SWE,MEIO-CAMPO
11912,B. Hussein,Hertha BSC,24,SWE,MEIO-CAMPO
11913,M. Linday,Västerås SK,20,SWE,MEIO-CAMPO
11914,H. Finndell,Eintracht Braunschweig,23,SWE,MEIO-CAMPO
11915,M. Yalcouyé,IFK Göteborg,18,SWE,MEIO-CAMPO
11916,A. Magashy,Kalmar,26,SWE,MEIO-CAMPO
11917,F. Adjei,Värnamo,20,SWE,MEIO-CAMPO
11918,N. Røjkjær,Mjällby,25,SWE,MEIO-CAMPO
11919,J. de Kamps,Volos NFC,32,SWE,MEIO-CAMPO
11920,I. Jagne,Mjällby,20,SWE,MEIO-CAMPO
11921,K. Höög Jansson,IFK Norrköping,23,SWE,MEIO-CAMPO
11922,R. Tranberg,Varbergs,31,SWE,MEIO-CAMPO
11923,T. Tekie,Hammarby,26,SWE,MEIO-CAMPO
11924,S. Rieks,Malmö FF,37,SWE,MEIO-CAMPO
11925,E. Boateng,Konyaspor,26,SWE,MEIO-CAMPO
11926,O. Rosengren,Malmö FF,21,SWE,MEIO-CAMPO
11927,Jesper Ceesay,IFK Norrköping,22,SWE,MEIO-CAMPO
11928,V. Karlsson,Landskrona,23,SWE,MEIO-CAMPO
11929,A. Wikman,Sirius,20,SWE,MEIO-CAMPO
11930,V. Gustafson,Mjällby,29,SWE,MEIO-CAMPO
11931,W. Odefalk,Brommapojkarna,19,SWE,MEIO-CAMPO
11932,B. Sabović,Djurgården,26,SWE,MEIO-CAMPO
11933,M. Hallberg,Kalmar,28,SWE,MEIO-CAMPO
11934,L. Kåhed,IFK Göteborg,21,SWE,MEIO-CAMPO
11935,M. Eriksson,Djurgården,34,SWE,MEIO-CAMPO
11936,C. Gravius,Athens Kallithea,26,SWE,MEIO-CAMPO
11937,K. Thórdarson,IFK Göteborg,24,SWE,MEIO-CAMPO
11938,R. Schüller,Djurgården,32,SWE,MEIO-CAMPO
11939,S. Gustafson,Urawa Reds,29,SWE,MEIO-CAMPO
11940,A. Baldursson,Elfsborg,22,SWE,MEIO-CAMPO
11941,R. Amane,Häcken,21,SWE,MEIO-CAMPO
11942,L. Bergvall,Djurgården,18,SWE,MEIO-CAMPO
11943,T. Matthews,Mamelodi Sundowns,23,SWE,MEIO-CAMPO
11944,L. Berg Johnsen,Malmö FF,24,SWE,MEIO-CAMPO
11945,L. Walta,Sirius,20,SWE,MEIO-CAMPO
11946,H. Näsström,Värnamo,29,SWE,MEIO-CAMPO
11947,V. Hammershøy-Mistrati,IFK Norrköping,31,SWE,MEIO-CAMPO
11948,S. Gustafson,Häcken,29,SWE,MEIO-CAMPO
11949,A. Qasem,Elfsborg,20,SWE,MEIO-CAMPO
11950,J. Svedberg,Halmstad,25,SWE,MEIO-CAMPO
11951,F. Hammar,Hammarby,23,SWE,MEIO-CAMPO
11952,R. Örqvist,Brommapojkarna,25,SWE,MEIO-CAMPO
11953,A. Carlén,IFK Göteborg,23,SWE,MEIO-CAMPO
11954,J. Allansson,Halmstad,31,SWE,MEIO-CAMPO
11955,I. Lushaku,IFK Norrköping,23,SWE,MEIO-CAMPO
11956,R. Gojani,Kalmar,31,SWE,MEIO-CAMPO
11957,D. Stensson,Sirius,27,SWE,MEIO-CAMPO
11958,A. Salétros,AIK,28,SWE,MEIO-CAMPO
11959,Romário,Kalmar,38,SWE,MEIO-CAMPO
11960,M. Rygaard,Häcken,33,SWE,MEIO-CAMPO
11961,S. Leach Holm,Djurgården,26,SWE,MEIO-CAMPO
11962,S. Peña,Malmö FF,28,SWE,MEIO-CAMPO
11963,A. Traustason,IFK Norrköping,31,SWE,MEIO-CAMPO
11964,L. Fritzson,Brommapojkarna,28,SWE,MEIO-CAMPO
11965,M. Baidoo,Elfsborg,25,SWE,MEIO-CAMPO
11966,Amir Al Ammari,Halmstad,26,SWE,MEIO-CAMPO
11967,N. Besara,Hammarby,33,SWE,MEIO-CAMPO
11968,Wenderson,Värnamo,25,SWE,MEIO-CAMPO
11969,S. Nanasi,Malmö FF,22,SWE,MEIO-CAMPO
11970,J. Gustavsson,Mjällby,29,SWE,MEIO-CAMPO
11971,L. Winkler,Luzern,20,SWZ,MEIO-CAMPO
11972,V. Hamdiu,Stade Lausanne-Ouchy,25,SWZ,MEIO-CAMPO
11973,N. Haas,Luzern,28,SWZ,MEIO-CAMPO
11974,M. Olesen,Yverdon Sport,23,SWZ,MEIO-CAMPO
11975,D. Douline,Servette,30,SWZ,MEIO-CAMPO
11976,Giovani Bamba,Stade Lausanne-Ouchy,24,SWZ,MEIO-CAMPO
11977,H. Loucif,Lausanne Sport,27,SWZ,MEIO-CAMPO
11978,J. Kadák,Luzern,23,SWZ,MEIO-CAMPO
11979,L. Łakomy,Young Boys,23,SWZ,MEIO-CAMPO
11980,A. Jankewitz,Winterthur,22,SWZ,MEIO-CAMPO
11981,M. Stevanović,St. Gallen,22,SWZ,MEIO-CAMPO
11982,B. Toma,St. Gallen,24,SWZ,MEIO-CAMPO
11983,R. Macek,Lugano,27,SWZ,MEIO-CAMPO
11984,H. Mahmoud,Lugano,24,SWZ,MEIO-CAMPO
11985,T. Xhaka,Basel,33,SWZ,MEIO-CAMPO
11986,L. Görtler,St. Gallen,29,SWZ,MEIO-CAMPO
11987,R. Bayard,Stade Lausanne-Ouchy,30,SWZ,MEIO-CAMPO
11988,F. Ugrinić,Young Boys,25,SWZ,MEIO-CAMPO
11989,R. Schneider,Winterthur,22,SWZ,MEIO-CAMPO
11990,Renato Veiga,Basel,20,SWZ,MEIO-CAMPO
11991,L. Avdullahu,Basel,20,SWZ,MEIO-CAMPO
11992,J. Roche,Lausanne Sport,23,SWZ,MEIO-CAMPO
11993,A. Grgić,Lugano,27,SWZ,MEIO-CAMPO
11994,Liziero,Yverdon Sport,26,SWZ,MEIO-CAMPO
11995,C. Niasse,Young Boys,24,SWZ,MEIO-CAMPO
11996,A. Antunes,Servette,23,SWZ,MEIO-CAMPO
11997,B. Krasniqi,Zürich,22,SWZ,MEIO-CAMPO
11998,N. Beloko,Luzern,24,SWZ,MEIO-CAMPO
11999,U. Bislimi,Lugano,24,SWZ,MEIO-CAMPO
12000,M. Di Giusto,Winterthur,23,SWZ,MEIO-CAMPO
12001,G. Ondoua,Servette,28,SWZ,MEIO-CAMPO
12002,G. Morandi,Grasshopper,25,SWZ,MEIO-CAMPO
12003,S. Lauper,Young Boys,27,SWZ,MEIO-CAMPO
12004,T. Ndenge,Grasshopper,26,SWZ,MEIO-CAMPO
12005,M. Meyer,Luzern,28,SWZ,MEIO-CAMPO
12006,E. Akichi,Stade Lausanne-Ouchy,34,SWZ,MEIO-CAMPO
12007,L. Zuffi,Winterthur,34,SWZ,MEIO-CAMPO
12008,J. Sabbatini,Lugano,36,SWZ,MEIO-CAMPO
12009,B. Stillhart,Winterthur,30,SWZ,MEIO-CAMPO
12010,C. Witzig,St. Gallen,23,SWZ,MEIO-CAMPO
12011,C. Conde,Zürich,23,SWZ,MEIO-CAMPO
12012,A. Abrashi,Grasshopper,34,SWZ,MEIO-CAMPO
12013,Jordi Quintillà,St. Gallen,30,SWZ,MEIO-CAMPO
12014,B. Cespedes,Yverdon Sport,28,SWZ,MEIO-CAMPO
12015,P. Dorn,Luzern,27,SWZ,MEIO-CAMPO
12016,A. Jashari,Luzern,21,SWZ,MEIO-CAMPO
12017,A. Bernede,Lausanne Sport,24,SWZ,MEIO-CAMPO
12018,T. Cognat,Servette,26,SWZ,MEIO-CAMPO
12019,I. Mathew,Zürich,27,SWZ,MEIO-CAMPO
12020,O. Çelik,Samsunspor,32,TUR,MEIO-CAMPO
12021,Y. Ackah,Kayserispor,24,TUR,MEIO-CAMPO
12022,E. Çekiçi,Pendikspor,27,TUR,MEIO-CAMPO
12023,A. Đokanović,Manisa F.K.,23,TUR,MEIO-CAMPO
12024,A. Bertolacci,Fatih Karagümrük,33,TUR,MEIO-CAMPO
12025,B. Kutlu,Galatasaray,26,TUR,MEIO-CAMPO
12026,E. Rroca,Manisa F.K.,30,TUR,MEIO-CAMPO
12027,A. Oxlade-Chamberlain,Beşiktaş,30,TUR,MEIO-CAMPO
12028,E. Muçi,Beşiktaş,23,TUR,MEIO-CAMPO
12029,U. Güneş,Trabzonspor,24,TUR,MEIO-CAMPO
12030,J. Vuković,Kocaelispor,32,TUR,MEIO-CAMPO
12031,A. Ömür,Hull City,24,TUR,MEIO-CAMPO
12032,O. Ergün,İstanbul Başakşehir,31,TUR,MEIO-CAMPO
12033,Maestro,Adana Demirspor,20,TUR,MEIO-CAMPO
12034,E. Ilkhan,İstanbul Başakşehir,19,TUR,MEIO-CAMPO
12035,D. Aleksić,İstanbul Başakşehir,33,TUR,MEIO-CAMPO
12036,M. Bourabia,Kayserispor,32,TUR,MEIO-CAMPO
12037,D. Kourbelis,Fatih Karagümrük,30,TUR,MEIO-CAMPO
12038,D. Pelkas,İstanbul Başakşehir,30,TUR,MEIO-CAMPO
12039,G. Aburjania,Hatayspor,29,TUR,MEIO-CAMPO
12040,O. Shukurov,Kayserispor,27,TUR,MEIO-CAMPO
12041,Y. Konak,Sivasspor,17,TUR,MEIO-CAMPO
12042,Y. Belhanda,Al Shamal,34,TUR,MEIO-CAMPO
12043,Samu Sáiz,Eyüpspor,33,TUR,MEIO-CAMPO
12044,A. Hadžiahmetović,Beşiktaş,26,TUR,MEIO-CAMPO
12045,E. Rakip,Antalyaspor,28,TUR,MEIO-CAMPO
12046,B. Stambouli,Reims,33,TUR,MEIO-CAMPO
12047,A. Bakasetas,Panathinaikos,30,TUR,MEIO-CAMPO
12048,M. Pala,Rizespor,23,TUR,MEIO-CAMPO
12049,S. Feghouli,Fatih Karagümrük,34,TUR,MEIO-CAMPO
12050,İ. Akdağ,Sivasspor,32,TUR,MEIO-CAMPO
12051,F. Tait,Samsunspor,31,TUR,MEIO-CAMPO
12052,B. Ndiaye,Pendikspor,33,TUR,MEIO-CAMPO
12053,E. Michut,Adana Demirspor,21,TUR,MEIO-CAMPO
12054,F. Soyalp,Gaziantep,28,TUR,MEIO-CAMPO
12055,N. Janvier,Alanyaspor,25,TUR,MEIO-CAMPO
12056,S. Uçan,Beşiktaş,30,TUR,MEIO-CAMPO
12057,M. Jevtović,Gaziantep,30,TUR,MEIO-CAMPO
12058,G. Sağlam,Hatayspor,26,TUR,MEIO-CAMPO
12059,R. Safouri,Antalyaspor,28,TUR,MEIO-CAMPO
12060,O. Ülgün,Konyaspor,26,TUR,MEIO-CAMPO
12061,O. Ntcham,Samsunspor,28,TUR,MEIO-CAMPO
12062,Y. Aït Bennasser,Samsunspor,27,TUR,MEIO-CAMPO
12063,T. Antalyalı,Samsunspor,29,TUR,MEIO-CAMPO
12064,A. Güneren,Ankaragücü,24,TUR,MEIO-CAMPO
12065,F. Midtsjø,Pendikspor,30,TUR,MEIO-CAMPO
12066,O. Kemen,İstanbul Başakşehir,27,TUR,MEIO-CAMPO
12067,O. Özçiçek,Gaziantep,25,TUR,MEIO-CAMPO
12068,L. Fer,Alanyaspor,34,TUR,MEIO-CAMPO
12069,T. Ciğerci,Ankaragücü,32,TUR,MEIO-CAMPO
12070,D. Varešanović,Rizespor,23,TUR,MEIO-CAMPO
12071,A. Cicâldău,Konyaspor,26,TUR,MEIO-CAMPO
12072,João Novais,Alanyaspor,30,TUR,MEIO-CAMPO
12073,A. Lusamba,Pendikspor,27,TUR,MEIO-CAMPO
12074,E. Bekiroğlu,Ankaragücü,28,TUR,MEIO-CAMPO
12075,Fred,Fenerbahçe,31,TUR,MEIO-CAMPO
12076,A. Karimi,Kayserispor,30,TUR,MEIO-CAMPO
12077,M. Vorobjovas,İstanbulspor,28,TUR,MEIO-CAMPO
12078,G. Kaya,Pendikspor,28,TUR,MEIO-CAMPO
12079,Pedrinho,Ankaragücü,31,TUR,MEIO-CAMPO
12080,K. Demirbay,Galatasaray,30,TUR,MEIO-CAMPO
12081,C. Massanga,Hatayspor,24,TUR,MEIO-CAMPO
12082,S. Nzonzi,Konyaspor,35,TUR,MEIO-CAMPO
12083,B. Özdemir,Trabzonspor,26,TUR,MEIO-CAMPO
12084,J. Kałuziński,Antalyaspor,21,TUR,MEIO-CAMPO
12085,I. Yüksek,Fenerbahçe,25,TUR,MEIO-CAMPO
12086,M. Sarıkaya,Rizespor,26,TUR,MEIO-CAMPO
12087,M. Rohdén,Fatih Karagümrük,33,TUR,MEIO-CAMPO
12088,K. Yılmaz,Kayserispor,23,TUR,MEIO-CAMPO
12089,D. Mertens,Galatasaray,37,TUR,MEIO-CAMPO
12090,D. Šarić,Antalyaspor,26,TUR,MEIO-CAMPO
12091,E. Bardhi,Trabzonspor,28,TUR,MEIO-CAMPO
12092,Miguel Cardoso,Kayserispor,29,TUR,MEIO-CAMPO
12093,V. Eysseric,Fatih Karagümrük,32,TUR,MEIO-CAMPO
12094,Gedson Fernandes,Beşiktaş,25,TUR,MEIO-CAMPO
12095,C. Charisis,Sivasspor,29,TUR,MEIO-CAMPO
12096,J. Shelvey,Rizespor,32,TUR,MEIO-CAMPO
12097,F. Loshaj,İstanbulspor,27,TUR,MEIO-CAMPO
12098,E. Karaca,Alanyaspor,34,TUR,MEIO-CAMPO
12099,E. Akbaba,Adana Demirspor,31,TUR,MEIO-CAMPO
12100,S. Szymański,Fenerbahçe,25,TUR,MEIO-CAMPO
12101,G. Gül,Kasımpaşa,25,TUR,MEIO-CAMPO
12102,Richard,Alanyaspor,30,TUR,MEIO-CAMPO
12103,B. Özcan,İstanbul Başakşehir,26,TUR,MEIO-CAMPO
12104,I. Olawoyin,Rizespor,26,TUR,MEIO-CAMPO
12105,F. Dele-Bashiru,Hatayspor,23,TUR,MEIO-CAMPO
12106,L. Torreira,Galatasaray,28,TUR,MEIO-CAMPO
12107,H. Hajradinović,Kasımpaşa,30,TUR,MEIO-CAMPO
12108,S. Dikmen,Konyaspor,30,TUR,MEIO-CAMPO
12109,A. Kara,Kasımpaşa,31,TUR,MEIO-CAMPO
12110,S. Ezatolahi,Shabab Al Ahli Dubai,27,UAE,MEIO-CAMPO
12111,D. Nyengue,Khorfakkan,22,UAE,MEIO-CAMPO
12112,Nizar Al Rashdan,Emirates,25,UAE,MEIO-CAMPO
12113,Dodô,Ajman,29,UAE,MEIO-CAMPO
12114,F. Ben Arbi,Al Sharjah,27,UAE,MEIO-CAMPO
12115,A. Merkel,Hatta,32,UAE,MEIO-CAMPO
12116,M. Palacios,Al Ain,22,UAE,MEIO-CAMPO
12117,Caio Eduardo,Al Ittihad Kalba,21,UAE,MEIO-CAMPO
12118,Moussa Ndiaye,Al Nasr,20,UAE,MEIO-CAMPO
12119,Abdulla Hamad,Al Wahda,22,UAE,MEIO-CAMPO
12120,Khalid Al Darmaki,Al Ittihad Kalba,32,UAE,MEIO-CAMPO
12121,F. Kom,Emirates,32,UAE,MEIO-CAMPO
12122,Abdalla Ramadan,Al Jazira,26,UAE,MEIO-CAMPO
12123,Habib Al Fardan,Al Ittihad Kalba,33,UAE,MEIO-CAMPO
12124,Waleed Hussain,Khorfakkan,32,UAE,MEIO-CAMPO
12125,A. G'aniyev,Shabab Al Ahli Dubai,26,UAE,MEIO-CAMPO
12126,Sultan Ali,Hatta,22,UAE,MEIO-CAMPO
12127,A. Karimi,Hatta,23,UAE,MEIO-CAMPO
12128,Tariq Ahmed,Emirates,36,UAE,MEIO-CAMPO
12129,Park Yong-Woo,Al Ain,30,UAE,MEIO-CAMPO
12130,G. Poblete,Al Wasl,31,UAE,MEIO-CAMPO
12131,T. Serero,Khorfakkan,34,UAE,MEIO-CAMPO
12132,A. Tshibola,Hatta,29,UAE,MEIO-CAMPO
12133,Paulinho,Al Bataeh,29,UAE,MEIO-CAMPO
12134,A. Romero,Al Ain,29,UAE,MEIO-CAMPO
12135,Isam Faiz,Ajman,24,UAE,MEIO-CAMPO
12136,Andrés Iniesta,Emirates,40,UAE,MEIO-CAMPO
12137,L. Milivojević,Shabab Al Ahli Dubai,33,UAE,MEIO-CAMPO
12138,F. Kiss,Al Ittihad Kalba,33,UAE,MEIO-CAMPO
12139,Majid Rashid,Al Sharjah,24,UAE,MEIO-CAMPO
12140,Bilal Abdullah,Ajman,29,UAE,MEIO-CAMPO
12141,P. Boumal,Al Bataeh,31,UAE,MEIO-CAMPO
12142,Fawaz Awana,Bani Yas,35,UAE,MEIO-CAMPO
12143,A. Abdullaev,Khorfakkan,26,UAE,MEIO-CAMPO
12144,M. Pjanić,Al Sharjah,34,UAE,MEIO-CAMPO
12145,Iuri Medeiros,Al Nasr,29,UAE,MEIO-CAMPO
12146,S. Sidibe,Al Wasl,21,UAE,MEIO-CAMPO
12147,Fernando,Al Jazira,32,UAE,MEIO-CAMPO
12148,M. Coulibaly,Al Jazira,20,UAE,MEIO-CAMPO
12149,N. Giménez,Al Wasl,28,UAE,MEIO-CAMPO
12150,Allan,Al Wahda,33,UAE,MEIO-CAMPO
12151,S. Memišević,Al Nasr,30,UAE,MEIO-CAMPO
12152,G. Álvarez Suárez,Bani Yas,31,UAE,MEIO-CAMPO
12153,U. Meleke,Al Bataeh,24,UAE,MEIO-CAMPO
12154,A. Noorollahi,Al Wahda,31,UAE,MEIO-CAMPO
12155,Edson Fernando,Juárez,26,UKR,MEIO-CAMPO
12156,D. Shostak,Oleksandria,21,UKR,MEIO-CAMPO
12157,P. Mićin,Zorya,25,UKR,MEIO-CAMPO
12158,A. Tkachuk,Dinaz Vyshhorod,36,UKR,MEIO-CAMPO
12159,V. Semotyuk,Minaj,23,UKR,MEIO-CAMPO
12160,D. Oliynyk,LNZ Cherkasy,36,UKR,MEIO-CAMPO
12161,S. Sissoko,Vorskla,25,UKR,MEIO-CAMPO
12162,Y. Vakulko,Kryvbas KR,26,UKR,MEIO-CAMPO
12163,V. Shepelev,Dynamo Kyiv,26,UKR,MEIO-CAMPO
12164,B. Vachiberadze,Metalist 1925 Kharkiv,28,UKR,MEIO-CAMPO
12165,M. Jashari,LNZ Cherkasy,26,UKR,MEIO-CAMPO
12166,S. Kosovskyi,Obolon,26,UKR,MEIO-CAMPO
12167,M. Lunyov,Kryvbas KR,26,UKR,MEIO-CAMPO
12168,S. Rybalka,LNZ Cherkasy,34,UKR,MEIO-CAMPO
12169,E. Mustafaev,Polissya,22,UKR,MEIO-CAMPO
